date,description,deposit,withdrawal,account_id,net_change,rolling_balance
04-09-2020,Sales sweep deposit,3674.01,0,CHK-001,3674.01,-476518.22
08-09-2020,Sales sweep deposit,2940,0,CHK-001,2940,-473578.22
10-09-2020,Payroll,0,11697.35,CHK-001,-11697.35,-485275.57
10-09-2020,Utilities (power/water/internet),0,2383.57,CHK-001,-2383.57,-487659.14
11-09-2020,Sales sweep deposit,3995.31,0,CHK-001,3995.31,-483663.83
15-09-2020,Inventory supplier payment,0,7272.59,CHK-001,-7272.59,-490936.42
15-09-2020,Sales sweep deposit,4065.97,0,CHK-001,4065.97,-486870.45
18-09-2020,Sales sweep deposit,3704.51,0,CHK-001,3704.51,-483165.94
22-09-2020,Sales sweep deposit,3466.39,0,CHK-001,3466.39,-479699.55
24-09-2020,Payroll,0,11674.45,CHK-001,-11674.45,-491374
25-09-2020,Sales sweep deposit,3952.65,0,CHK-001,3952.65,-487421.35
28-09-2020,Inventory supplier payment,0,7830.76,CHK-001,-7830.76,-495252.11
29-09-2020,Sales sweep deposit,4099.01,0,CHK-001,4099.01,-491153.1
30-09-2020,Misc operating expense,0,1357.8,CHK-001,-1357.8,-492510.9
01-10-2020,Store & warehouse rent,0,18685,CHK-001,-18685,-511195.9
02-10-2020,Refunds / chargeback reversal,75.84,0,CHK-001,75.84,-511120.06
02-10-2020,Sales sweep deposit,3077.34,0,CHK-001,3077.34,-508042.72
05-10-2020,Misc operating expense,0,472.52,CHK-001,-472.52,-508515.24
06-10-2020,Sales sweep deposit,3832.93,0,CHK-001,3832.93,-504682.31
08-10-2020,Payroll,0,10438.46,CHK-001,-10438.46,-515120.77
09-10-2020,Sales sweep deposit,2700.52,0,CHK-001,2700.52,-512420.25
13-10-2020,Sales sweep deposit,3791.07,0,CHK-001,3791.07,-508629.18
15-10-2020,Inventory supplier payment,0,7259.55,CHK-001,-7259.55,-515888.73
16-10-2020,Sales sweep deposit,3879.72,0,CHK-001,3879.72,-512009.01
20-10-2020,Sales sweep deposit,3269.4,0,CHK-001,3269.4,-508739.61
22-10-2020,Payroll,0,11003.72,CHK-001,-11003.72,-519743.33
23-10-2020,Sales sweep deposit,3644.13,0,CHK-001,3644.13,-516099.2
25-10-2020,Refunds / chargeback reversal,261.73,0,CHK-001,261.73,-515837.47
27-10-2020,Sales sweep deposit,3525.45,0,CHK-001,3525.45,-512312.02
28-10-2020,Inventory supplier payment,0,6246.16,CHK-001,-6246.16,-518558.18
30-10-2020,Sales sweep deposit,3332.71,0,CHK-001,3332.71,-515225.47
01-11-2020,Sales sweep deposit,4760.17,0,CHK-001,4760.17,-510465.3
02-11-2020,Store & warehouse rent,0,18685,CHK-001,-18685,-529150.3
03-11-2020,Sales sweep deposit,3809.88,0,CHK-001,3809.88,-525340.42
03-11-2020,Store & warehouse rent,0,18685,CHK-001,-18685,-544025.42
05-11-2020,Payroll,0,10072.27,CHK-001,-10072.27,-554097.69
06-11-2020,Sales sweep deposit,4461.21,0,CHK-001,4461.21,-549636.48
08-11-2020,Sales sweep deposit,3285.07,0,CHK-001,3285.07,-546351.41
10-11-2020,Sales sweep deposit,4831.45,0,CHK-001,4831.45,-541519.96
10-11-2020,Utilities (power/water/internet),0,2193.29,CHK-001,-2193.29,-543713.25
13-11-2020,Sales sweep deposit,3667.47,0,CHK-001,3667.47,-540045.78
15-11-2020,Inventory supplier payment,0,7665.31,CHK-001,-7665.31,-547711.09
17-11-2020,Sales sweep deposit,3302.07,0,CHK-001,3302.07,-544409.02
19-11-2020,Payroll,0,11459.43,CHK-001,-11459.43,-555868.45
20-11-2020,Sales sweep deposit,4805.99,0,CHK-001,4805.99,-551062.46
24-11-2020,Sales sweep deposit,4523.07,0,CHK-001,4523.07,-546539.39
27-11-2020,Sales sweep deposit,3369.68,0,CHK-001,3369.68,-543169.71
28-11-2020,Inventory supplier payment,0,8269.8,CHK-001,-8269.8,-551439.51
01-12-2020,Sales sweep deposit,4279.49,0,CHK-001,4279.49,-547160.02
01-12-2020,Store & warehouse rent,0,18685,CHK-001,-18685,-565845.02
03-12-2020,Payroll,0,10715.48,CHK-001,-10715.48,-576560.5
04-12-2020,Sales sweep deposit,4565.7,0,CHK-001,4565.7,-571994.8
08-12-2020,Sales sweep deposit,4452.3,0,CHK-001,4452.3,-567542.5
10-12-2020,Utilities (power/water/internet),0,2207.41,CHK-001,-2207.41,-569749.91
11-12-2020,Sales sweep deposit,3973.55,0,CHK-001,3973.55,-565776.36
15-12-2020,Inventory supplier payment,0,7789.74,CHK-001,-7789.74,-573566.1
15-12-2020,Sales sweep deposit,4833.27,0,CHK-001,4833.27,-568732.83
17-12-2020,Payroll,0,11038.36,CHK-001,-11038.36,-579771.19
18-12-2020,Sales sweep deposit,4523.32,0,CHK-001,4523.32,-575247.87
22-12-2020,Sales sweep deposit,4097.53,0,CHK-001,4097.53,-571150.34
25-12-2020,Sales sweep deposit,4607.02,0,CHK-001,4607.02,-566543.32
28-12-2020,Inventory supplier payment,0,9834,CHK-001,-9834,-576377.32
29-12-2020,Sales sweep deposit,4452.89,0,CHK-001,4452.89,-571924.43
31-12-2020,Payroll,0,10059.12,CHK-001,-10059.12,-581983.55
31-12-2020,Refunds / chargeback reversal,301.22,0,CHK-001,301.22,-581682.33
01-01-2021,Sales sweep deposit,4619.21,0,CHK-001,4619.21,-577063.12
01-01-2021,Store & warehouse rent,0,19240,CHK-001,-19240,-596303.12
03-01-2021,Sales sweep deposit,3752.48,0,CHK-001,3752.48,-592550.64
05-01-2021,Sales sweep deposit,3448.07,0,CHK-001,3448.07,-589102.57
06-01-2021,Misc operating expense,0,633.09,CHK-001,-633.09,-589735.66
08-01-2021,Sales sweep deposit,4322.46,0,CHK-001,4322.46,-585413.2
10-01-2021,Refunds / chargeback reversal,142.7,0,CHK-001,142.7,-585270.5
12-01-2021,Sales sweep deposit,3173.77,0,CHK-001,3173.77,-582096.73
14-01-2021,Payroll,0,10081.18,CHK-001,-10081.18,-592177.91
15-01-2021,Inventory supplier payment,0,9214.49,CHK-001,-9214.49,-601392.4
15-01-2021,Sales sweep deposit,4158.09,0,CHK-001,4158.09,-597234.31
19-01-2021,Sales sweep deposit,3454.44,0,CHK-001,3454.44,-593779.87
22-01-2021,Sales sweep deposit,3468.74,0,CHK-001,3468.74,-590311.13
26-01-2021,Sales sweep deposit,4602.59,0,CHK-001,4602.59,-585708.54
28-01-2021,Inventory supplier payment,0,8620,CHK-001,-8620,-594328.54
28-01-2021,Payroll,0,11539.1,CHK-001,-11539.1,-605867.64
29-01-2021,Sales sweep deposit,3962.04,0,CHK-001,3962.04,-601905.6
31-01-2021,Sales sweep deposit,4453.45,0,CHK-001,4453.45,-597452.15
01-02-2021,Store & warehouse rent,0,19240,CHK-001,-19240,-616692.15
02-02-2021,Sales sweep deposit,3408.82,0,CHK-001,3408.82,-613283.33
03-02-2021,Misc operating expense,0,509.12,CHK-001,-509.12,-613792.45
05-02-2021,Sales sweep deposit,3161.77,0,CHK-001,3161.77,-610630.68
08-02-2021,Refunds / chargeback reversal,172.59,0,CHK-001,172.59,-610458.09
09-02-2021,Sales sweep deposit,4699.06,0,CHK-001,4699.06,-605759.03
10-02-2021,Utilities (power/water/internet),0,2325.96,CHK-001,-2325.96,-608084.99
11-02-2021,Payroll,0,10233.58,CHK-001,-10233.58,-618318.57
11-02-2021,Refunds / chargeback reversal,191.35,0,CHK-001,191.35,-618127.22
12-02-2021,Sales sweep deposit,4607.43,0,CHK-001,4607.43,-613519.79
15-02-2021,Inventory supplier payment,0,9265.77,CHK-001,-9265.77,-622785.56
16-02-2021,Sales sweep deposit,4390.8,0,CHK-001,4390.8,-618394.76
19-02-2021,Sales sweep deposit,3954.78,0,CHK-001,3954.78,-614439.98
23-02-2021,Sales sweep deposit,3388.01,0,CHK-001,3388.01,-611051.97
25-02-2021,Payroll,0,10554.67,CHK-001,-10554.67,-621606.64
26-02-2021,Sales sweep deposit,4084.02,0,CHK-001,4084.02,-617522.62
28-02-2021,Inventory supplier payment,0,9317.43,CHK-001,-9317.43,-626840.05
01-03-2021,Misc operating expense,0,1470.69,CHK-001,-1470.69,-628310.74
01-03-2021,Store & warehouse rent,0,19240,CHK-001,-19240,-647550.74
02-03-2021,Sales sweep deposit,4018.72,0,CHK-001,4018.72,-643532.02
05-03-2021,Sales sweep deposit,3423.16,0,CHK-001,3423.16,-640108.86
07-03-2021,Sales sweep deposit,3786.13,0,CHK-001,3786.13,-636322.73
09-03-2021,Sales sweep deposit,3886.86,0,CHK-001,3886.86,-632435.87
10-03-2021,Misc operating expense,0,1170.33,CHK-001,-1170.33,-633606.2
10-03-2021,Utilities (power/water/internet),0,2430.15,CHK-001,-2430.15,-636036.35
11-03-2021,Payroll,0,10715.37,CHK-001,-10715.37,-646751.72
12-03-2021,Sales sweep deposit,3335.56,0,CHK-001,3335.56,-643416.16
15-03-2021,Inventory supplier payment,0,9560,CHK-001,-9560,-652976.16
16-03-2021,Sales sweep deposit,3369.78,0,CHK-001,3369.78,-649606.38
19-03-2021,Sales sweep deposit,3254.98,0,CHK-001,3254.98,-646351.4
22-03-2021,Misc operating expense,0,1129.6,CHK-001,-1129.6,-647481
22-03-2021,Refunds / chargeback reversal,143.77,0,CHK-001,143.77,-647337.23
23-03-2021,Sales sweep deposit,3470.35,0,CHK-001,3470.35,-643866.88
25-03-2021,Payroll,0,11835.57,CHK-001,-11835.57,-655702.45
26-03-2021,Sales sweep deposit,4064.07,0,CHK-001,4064.07,-651638.38
28-03-2021,Inventory supplier payment,0,9608.4,CHK-001,-9608.4,-661246.78
29-03-2021,Refunds / chargeback reversal,315.9,0,CHK-001,315.9,-660930.88
30-03-2021,Sales sweep deposit,3255.01,0,CHK-001,3255.01,-657675.87
01-04-2021,Store & warehouse rent,0,19240,CHK-001,-19240,-676915.87
02-04-2021,Sales sweep deposit,3173.89,0,CHK-001,3173.89,-673741.98
06-04-2021,Sales sweep deposit,3194.64,0,CHK-001,3194.64,-670547.34
08-04-2021,Payroll,0,11417.18,CHK-001,-11417.18,-681964.52
09-04-2021,Sales sweep deposit,3432.11,0,CHK-001,3432.11,-678532.41
12-04-2021,Misc operating expense,0,287.95,CHK-001,-287.95,-678820.36
13-04-2021,Sales sweep deposit,3384.73,0,CHK-001,3384.73,-675435.63
14-04-2021,Misc operating expense,0,1475.46,CHK-001,-1475.46,-676911.09
15-04-2021,Inventory supplier payment,0,8007,CHK-001,-8007,-684918.09
16-04-2021,Sales sweep deposit,3714.1,0,CHK-001,3714.1,-681203.99
18-04-2021,Sales sweep deposit,3998.26,0,CHK-001,3998.26,-677205.73
20-04-2021,Sales sweep deposit,3145.79,0,CHK-001,3145.79,-674059.94
22-04-2021,Payroll,0,10117.85,CHK-001,-10117.85,-684177.79
23-04-2021,Sales sweep deposit,3781.78,0,CHK-001,3781.78,-680396.01
25-04-2021,Sales sweep deposit,3348.6,0,CHK-001,3348.6,-677047.41
26-04-2021,Misc operating expense,0,447.36,CHK-001,-447.36,-677494.77
27-04-2021,Sales sweep deposit,3743.24,0,CHK-001,3743.24,-673751.53
28-04-2021,Inventory supplier payment,0,8089.73,CHK-001,-8089.73,-681841.26
30-04-2021,Refunds / chargeback reversal,114.54,0,CHK-001,114.54,-681726.72
30-04-2021,Sales sweep deposit,4148.32,0,CHK-001,4148.32,-677578.4
02-05-2021,Sales sweep deposit,4315.63,0,CHK-001,4315.63,-673262.77
03-05-2021,Store & warehouse rent,0,19240,CHK-001,-19240,-692502.77
04-05-2021,Sales sweep deposit,4299.35,0,CHK-001,4299.35,-688203.42
06-05-2021,Payroll,0,11976.46,CHK-001,-11976.46,-700179.88
07-05-2021,Sales sweep deposit,3368.51,0,CHK-001,3368.51,-696811.37
09-05-2021,Sales sweep deposit,3185.76,0,CHK-001,3185.76,-693625.61
10-05-2021,Utilities (power/water/internet),0,2274.29,CHK-001,-2274.29,-695899.9
11-05-2021,Sales sweep deposit,3675.14,0,CHK-001,3675.14,-692224.76
12-05-2021,Refunds / chargeback reversal,372.61,0,CHK-001,372.61,-691852.15
14-05-2021,Sales sweep deposit,4058,0,CHK-001,4058,-687794.15
15-05-2021,Inventory supplier payment,0,7658.95,CHK-001,-7658.95,-695453.1
17-05-2021,Misc operating expense,0,1653.35,CHK-001,-1653.35,-697106.45
18-05-2021,Sales sweep deposit,3298.02,0,CHK-001,3298.02,-693808.43
20-05-2021,Payroll,0,10656.26,CHK-001,-10656.26,-704464.69
21-05-2021,Sales sweep deposit,3604.29,0,CHK-001,3604.29,-700860.4
25-05-2021,Sales sweep deposit,4099.4,0,CHK-001,4099.4,-696761
28-05-2021,Inventory supplier payment,0,7186.08,CHK-001,-7186.08,-703947.08
28-05-2021,Sales sweep deposit,4100.27,0,CHK-001,4100.27,-699846.81
01-06-2021,Sales sweep deposit,4465.61,0,CHK-001,4465.61,-695381.2
01-06-2021,Store & warehouse rent,0,19240,CHK-001,-19240,-714621.2
03-06-2021,Payroll,0,10797.78,CHK-001,-10797.78,-725418.98
04-06-2021,Sales sweep deposit,4035.41,0,CHK-001,4035.41,-721383.57
08-06-2021,Sales sweep deposit,3867.75,0,CHK-001,3867.75,-717515.82
10-06-2021,Utilities (power/water/internet),0,2404.84,CHK-001,-2404.84,-719920.66
11-06-2021,Sales sweep deposit,3767.56,0,CHK-001,3767.56,-716153.1
13-06-2021,Sales sweep deposit,4634.16,0,CHK-001,4634.16,-711518.94
15-06-2021,Inventory supplier payment,0,8145.13,CHK-001,-8145.13,-719664.07
15-06-2021,Sales sweep deposit,4410,0,CHK-001,4410,-715254.07
17-06-2021,Payroll,0,11358.35,CHK-001,-11358.35,-726612.42
18-06-2021,Sales sweep deposit,3643.46,0,CHK-001,3643.46,-722968.96
22-06-2021,Sales sweep deposit,4240.39,0,CHK-001,4240.39,-718728.57
25-06-2021,Sales sweep deposit,4429.23,0,CHK-001,4429.23,-714299.34
27-06-2021,Refunds / chargeback reversal,409.4,0,CHK-001,409.4,-713889.94
28-06-2021,Inventory supplier payment,0,8634.68,CHK-001,-8634.68,-722524.62
29-06-2021,Sales sweep deposit,3443.11,0,CHK-001,3443.11,-719081.51
30-06-2021,Refunds / chargeback reversal,65.01,0,CHK-001,65.01,-719016.5
01-07-2021,Payroll,0,11730.28,CHK-001,-11730.28,-730746.78
01-07-2021,Store & warehouse rent,0,19240,CHK-001,-19240,-749986.78
02-07-2021,Sales sweep deposit,4020.28,0,CHK-001,4020.28,-745966.5
04-07-2021,Sales sweep deposit,4645.65,0,CHK-001,4645.65,-741320.85
06-07-2021,Sales sweep deposit,4477.21,0,CHK-001,4477.21,-736843.64
09-07-2021,Sales sweep deposit,3539.36,0,CHK-001,3539.36,-733304.28
13-07-2021,Sales sweep deposit,3835.83,0,CHK-001,3835.83,-729468.45
15-07-2021,Inventory supplier payment,0,8212.77,CHK-001,-8212.77,-737681.22
15-07-2021,Payroll,0,11595.27,CHK-001,-11595.27,-749276.49
16-07-2021,Sales sweep deposit,4096.32,0,CHK-001,4096.32,-745180.17
20-07-2021,Sales sweep deposit,3819.53,0,CHK-001,3819.53,-741360.64
21-07-2021,Misc operating expense,0,302.76,CHK-001,-302.76,-741663.4
23-07-2021,Sales sweep deposit,3447.63,0,CHK-001,3447.63,-738215.77
26-07-2021,Misc operating expense,0,876.7,CHK-001,-876.7,-739092.47
27-07-2021,Sales sweep deposit,3272.16,0,CHK-001,3272.16,-735820.31
28-07-2021,Inventory supplier payment,0,8225.21,CHK-001,-8225.21,-744045.52
29-07-2021,Payroll,0,11329.09,CHK-001,-11329.09,-755374.61
30-07-2021,Sales sweep deposit,4674.29,0,CHK-001,4674.29,-750700.32
01-08-2021,Sales sweep deposit,4012.17,0,CHK-001,4012.17,-746688.15
02-08-2021,Store & warehouse rent,0,19240,CHK-001,-19240,-765928.15
03-08-2021,Sales sweep deposit,3949.93,0,CHK-001,3949.93,-761978.22
03-08-2021,Store & warehouse rent,0,19240,CHK-001,-19240,-781218.22
06-08-2021,Sales sweep deposit,3569.6,0,CHK-001,3569.6,-777648.62
10-08-2021,Sales sweep deposit,3505.11,0,CHK-001,3505.11,-774143.51
10-08-2021,Utilities (power/water/internet),0,2061.17,CHK-001,-2061.17,-776204.68
12-08-2021,Payroll,0,11101.96,CHK-001,-11101.96,-787306.64
13-08-2021,Refunds / chargeback reversal,61.24,0,CHK-001,61.24,-787245.4
13-08-2021,Sales sweep deposit,4985.76,0,CHK-001,4985.76,-782259.64
15-08-2021,Inventory supplier payment,0,10653.79,CHK-001,-10653.79,-792913.43
17-08-2021,Sales sweep deposit,4075.66,0,CHK-001,4075.66,-788837.77
20-08-2021,Sales sweep deposit,4806.44,0,CHK-001,4806.44,-784031.33
24-08-2021,Sales sweep deposit,5092.77,0,CHK-001,5092.77,-778938.56
26-08-2021,Payroll,0,10116.47,CHK-001,-10116.47,-789055.03
27-08-2021,Sales sweep deposit,3648.6,0,CHK-001,3648.6,-785406.43
28-08-2021,Inventory supplier payment,0,8473.19,CHK-001,-8473.19,-793879.62
31-08-2021,Sales sweep deposit,4093.18,0,CHK-001,4093.18,-789786.44
01-09-2021,Store & warehouse rent,0,19240,CHK-001,-19240,-809026.44
03-09-2021,Sales sweep deposit,5070.91,0,CHK-001,5070.91,-803955.53
07-09-2021,Sales sweep deposit,4368.62,0,CHK-001,4368.62,-799586.91
09-09-2021,Payroll,0,10039.2,CHK-001,-10039.2,-809626.11
10-09-2021,Sales sweep deposit,4181.25,0,CHK-001,4181.25,-805444.86
10-09-2021,Utilities (power/water/internet),0,2365.68,CHK-001,-2365.68,-807810.54
13-09-2021,Misc operating expense,0,1064.91,CHK-001,-1064.91,-808875.45
14-09-2021,Sales sweep deposit,4180.3,0,CHK-001,4180.3,-804695.15
15-09-2021,Inventory supplier payment,0,9059.42,CHK-001,-9059.42,-813754.57
17-09-2021,Sales sweep deposit,4366.34,0,CHK-001,4366.34,-809388.23
21-09-2021,Sales sweep deposit,3563.77,0,CHK-001,3563.77,-805824.46
23-09-2021,Payroll,0,9961.7,CHK-001,-9961.7,-815786.16
24-09-2021,Sales sweep deposit,3870.85,0,CHK-001,3870.85,-811915.31
27-09-2021,Misc operating expense,0,1747.09,CHK-001,-1747.09,-813662.4
27-09-2021,Refunds / chargeback reversal,390.39,0,CHK-001,390.39,-813272.01
28-09-2021,Inventory supplier payment,0,8596.2,CHK-001,-8596.2,-821868.21
28-09-2021,Sales sweep deposit,4768.5,0,CHK-001,4768.5,-817099.71
01-10-2021,Sales sweep deposit,4626.44,0,CHK-001,4626.44,-812473.27
01-10-2021,Store & warehouse rent,0,19240,CHK-001,-19240,-831713.27
04-10-2021,Misc operating expense,0,782.16,CHK-001,-782.16,-832495.43
05-10-2021,Sales sweep deposit,3793.57,0,CHK-001,3793.57,-828701.86
07-10-2021,Payroll,0,11687.93,CHK-001,-11687.93,-840389.79
08-10-2021,Refunds / chargeback reversal,305.42,0,CHK-001,305.42,-840084.37
08-10-2021,Sales sweep deposit,4349.25,0,CHK-001,4349.25,-835735.12
12-10-2021,Sales sweep deposit,4629.67,0,CHK-001,4629.67,-831105.45
15-10-2021,Inventory supplier payment,0,7560.66,CHK-001,-7560.66,-838666.11
15-10-2021,Sales sweep deposit,4221.39,0,CHK-001,4221.39,-834444.72
19-10-2021,Sales sweep deposit,3864.49,0,CHK-001,3864.49,-830580.23
21-10-2021,Payroll,0,11883.67,CHK-001,-11883.67,-842463.9
22-10-2021,Sales sweep deposit,3457.94,0,CHK-001,3457.94,-839005.96
26-10-2021,Sales sweep deposit,4637.92,0,CHK-001,4637.92,-834368.04
27-10-2021,Refunds / chargeback reversal,201.24,0,CHK-001,201.24,-834166.8
28-10-2021,Inventory supplier payment,0,8548.05,CHK-001,-8548.05,-842714.85
29-10-2021,Sales sweep deposit,3387.04,0,CHK-001,3387.04,-839327.81
01-11-2021,Misc operating expense,0,498.67,CHK-001,-498.67,-839826.48
01-11-2021,Store & warehouse rent,0,19240,CHK-001,-19240,-859066.48
02-11-2021,Sales sweep deposit,4709.5,0,CHK-001,4709.5,-854356.98
04-11-2021,Payroll,0,10661.95,CHK-001,-10661.95,-865018.93
05-11-2021,Sales sweep deposit,4674.85,0,CHK-001,4674.85,-860344.08
09-11-2021,Sales sweep deposit,4718.87,0,CHK-001,4718.87,-855625.21
10-11-2021,Utilities (power/water/internet),0,2340.19,CHK-001,-2340.19,-857965.4
12-11-2021,Sales sweep deposit,5644.03,0,CHK-001,5644.03,-852321.37
14-11-2021,Sales sweep deposit,5223.97,0,CHK-001,5223.97,-847097.4
15-11-2021,Inventory supplier payment,0,9998.69,CHK-001,-9998.69,-857096.09
15-11-2021,Misc operating expense,0,1790.66,CHK-001,-1790.66,-858886.75
16-11-2021,Sales sweep deposit,5064.19,0,CHK-001,5064.19,-853822.56
18-11-2021,Payroll,0,11981.21,CHK-001,-11981.21,-865803.77
19-11-2021,Sales sweep deposit,4745.27,0,CHK-001,4745.27,-861058.5
23-11-2021,Sales sweep deposit,4201.75,0,CHK-001,4201.75,-856856.75
26-11-2021,Refunds / chargeback reversal,142.87,0,CHK-001,142.87,-856713.88
26-11-2021,Sales sweep deposit,5111.54,0,CHK-001,5111.54,-851602.34
28-11-2021,Inventory supplier payment,0,9046.3,CHK-001,-9046.3,-860648.64
30-11-2021,Sales sweep deposit,5537.64,0,CHK-001,5537.64,-855111
01-12-2021,Store & warehouse rent,0,19240,CHK-001,-19240,-874351
02-12-2021,Payroll,0,11512.44,CHK-001,-11512.44,-885863.44
03-12-2021,Sales sweep deposit,4634.43,0,CHK-001,4634.43,-881229.01
07-12-2021,Sales sweep deposit,5331.95,0,CHK-001,5331.95,-875897.06
10-12-2021,Sales sweep deposit,3851.61,0,CHK-001,3851.61,-872045.45
10-12-2021,Utilities (power/water/internet),0,2158.41,CHK-001,-2158.41,-874203.86
14-12-2021,Sales sweep deposit,4265.65,0,CHK-001,4265.65,-869938.21
15-12-2021,Inventory supplier payment,0,10006.44,CHK-001,-10006.44,-879944.65
16-12-2021,Payroll,0,11900.69,CHK-001,-11900.69,-891845.34
17-12-2021,Sales sweep deposit,4100.66,0,CHK-001,4100.66,-887744.68
20-12-2021,Refunds / chargeback reversal,64.94,0,CHK-001,64.94,-887679.74
21-12-2021,Sales sweep deposit,5069.38,0,CHK-001,5069.38,-882610.36
24-12-2021,Sales sweep deposit,5006.44,0,CHK-001,5006.44,-877603.92
26-12-2021,Sales sweep deposit,4522.56,0,CHK-001,4522.56,-873081.36
28-12-2021,Inventory supplier payment,0,10856.87,CHK-001,-10856.87,-883938.23
28-12-2021,Sales sweep deposit,4787.81,0,CHK-001,4787.81,-879150.42
30-12-2021,Payroll,0,10531.28,CHK-001,-10531.28,-889681.7
31-12-2021,Sales sweep deposit,3903.28,0,CHK-001,3903.28,-885778.42
03-01-2022,Store & warehouse rent,0,20350,CHK-001,-20350,-906128.42
04-01-2022,Sales sweep deposit,4380.74,0,CHK-001,4380.74,-901747.68
05-01-2022,Misc operating expense,0,1329.5,CHK-001,-1329.5,-903077.18
07-01-2022,Sales sweep deposit,4207.3,0,CHK-001,4207.3,-898869.88
09-01-2022,Sales sweep deposit,5021.36,0,CHK-001,5021.36,-893848.52
10-01-2022,Misc operating expense,0,1828.92,CHK-001,-1828.92,-895677.44
10-01-2022,Utilities (power/water/internet),0,2538,CHK-001,-2538,-898215.44
11-01-2022,Sales sweep deposit,5190,0,CHK-001,5190,-893025.44
13-01-2022,Payroll,0,14174.47,CHK-001,-14174.47,-907199.91
14-01-2022,Sales sweep deposit,3966.89,0,CHK-001,3966.89,-903233.02
15-01-2022,Inventory supplier payment,0,9877.42,CHK-001,-9877.42,-913110.44
16-01-2022,Sales sweep deposit,4854.75,0,CHK-001,4854.75,-908255.69
17-01-2022,Misc operating expense,0,1433.09,CHK-001,-1433.09,-909688.78
18-01-2022,Refunds / chargeback reversal,137.37,0,CHK-001,137.37,-909551.41
18-01-2022,Sales sweep deposit,3900.71,0,CHK-001,3900.71,-905650.7
21-01-2022,Sales sweep deposit,4022.07,0,CHK-001,4022.07,-901628.63
25-01-2022,Sales sweep deposit,4903.03,0,CHK-001,4903.03,-896725.6
27-01-2022,Payroll,0,14491.18,CHK-001,-14491.18,-911216.78
28-01-2022,Inventory supplier payment,0,10332.05,CHK-001,-10332.05,-921548.83
28-01-2022,Sales sweep deposit,4425.34,0,CHK-001,4425.34,-917123.49
01-02-2022,Sales sweep deposit,5371.29,0,CHK-001,5371.29,-911752.2
01-02-2022,Store & warehouse rent,0,20350,CHK-001,-20350,-932102.2
03-02-2022,Refunds / chargeback reversal,262.98,0,CHK-001,262.98,-931839.22
04-02-2022,Sales sweep deposit,3926.29,0,CHK-001,3926.29,-927912.93
08-02-2022,Sales sweep deposit,4135.88,0,CHK-001,4135.88,-923777.05
10-02-2022,Payroll,0,13593.79,CHK-001,-13593.79,-937370.84
10-02-2022,Utilities (power/water/internet),0,2230.56,CHK-001,-2230.56,-939601.4
11-02-2022,Sales sweep deposit,4184.92,0,CHK-001,4184.92,-935416.48
15-02-2022,Inventory supplier payment,0,8966.34,CHK-001,-8966.34,-944382.82
15-02-2022,Sales sweep deposit,4219.71,0,CHK-001,4219.71,-940163.11
18-02-2022,Sales sweep deposit,4341.66,0,CHK-001,4341.66,-935821.45
22-02-2022,Sales sweep deposit,4233.2,0,CHK-001,4233.2,-931588.25
24-02-2022,Payroll,0,12243.45,CHK-001,-12243.45,-943831.7
25-02-2022,Sales sweep deposit,5060.92,0,CHK-001,5060.92,-938770.78
28-02-2022,Inventory supplier payment,0,10720,CHK-001,-10720,-949490.78
01-03-2022,Sales sweep deposit,4178.39,0,CHK-001,4178.39,-945312.39
01-03-2022,Store & warehouse rent,0,20350,CHK-001,-20350,-965662.39
04-03-2022,Sales sweep deposit,5520.32,0,CHK-001,5520.32,-960142.07
08-03-2022,Sales sweep deposit,5393.24,0,CHK-001,5393.24,-954748.83
10-03-2022,Payroll,0,13372.37,CHK-001,-13372.37,-968121.2
10-03-2022,Utilities (power/water/internet),0,2349.84,CHK-001,-2349.84,-970471.04
11-03-2022,Sales sweep deposit,3850.25,0,CHK-001,3850.25,-966620.79
15-03-2022,Inventory supplier payment,0,9235.02,CHK-001,-9235.02,-975855.81
15-03-2022,Sales sweep deposit,5381.45,0,CHK-001,5381.45,-970474.36
18-03-2022,Sales sweep deposit,5531.11,0,CHK-001,5531.11,-964943.25
22-03-2022,Sales sweep deposit,4679.23,0,CHK-001,4679.23,-960264.02
24-03-2022,Payroll,0,12150.67,CHK-001,-12150.67,-972414.69
25-03-2022,Sales sweep deposit,3723.58,0,CHK-001,3723.58,-968691.11
28-03-2022,Inventory supplier payment,0,8859.28,CHK-001,-8859.28,-977550.39
29-03-2022,Sales sweep deposit,4417.45,0,CHK-001,4417.45,-973132.94
01-04-2022,Sales sweep deposit,4851.54,0,CHK-001,4851.54,-968281.4
01-04-2022,Store & warehouse rent,0,20350,CHK-001,-20350,-988631.4
05-04-2022,Sales sweep deposit,4903.28,0,CHK-001,4903.28,-983728.12
06-04-2022,Refunds / chargeback reversal,91.23,0,CHK-001,91.23,-983636.89
07-04-2022,Payroll,0,13669.85,CHK-001,-13669.85,-997306.74
08-04-2022,Sales sweep deposit,4146.64,0,CHK-001,4146.64,-993160.1
12-04-2022,Sales sweep deposit,5022.3,0,CHK-001,5022.3,-988137.8
15-04-2022,Inventory supplier payment,0,10992.82,CHK-001,-10992.82,-999130.62
15-04-2022,Sales sweep deposit,5393.6,0,CHK-001,5393.6,-993737.02
19-04-2022,Sales sweep deposit,4074.84,0,CHK-001,4074.84,-989662.18
21-04-2022,Payroll,0,14028.16,CHK-001,-14028.16,-1003690.34
22-04-2022,Sales sweep deposit,4823.37,0,CHK-001,4823.37,-998866.97
